material_id,formula_pretty,formula_anonymous,band_gap,energy_above_hull,density,volume,nsites,nelements,elements,crystal_system,spacegroup_symbol,spacegroup_number,status,error
mp-2715296,Na6La3NbSi2(PO6)4,AB2C3D4E6F24,2.7685000000000004,0.09840021518750142,3.26398130118531,1232.8078051908417,80,6,"La,Na,Nb,O,P,Si",Triclinic,P1,1,ok,
mp-2715297,Na3HfTa(SiO4)3,ABC3D3E12,3.8515,0.00671435158333189,4.358145774466415,1073.95180315604,80,5,"Hf,Na,O,Si,Ta",Monoclinic,Cc,9,ok,
mp-2715298,Na3LaAl(PO4)3,ABC3D3E12,4.4038,0.07396656830208226,3.244937128736796,1595.8997525278073,120,5,"Al,La,Na,O,P",Triclinic,P1,1,ok,
mp-2715299,Na6Nb3In(SiO4)6,AB3C6D6E24,2.6236,0.03665740964583453,3.3216069673074706,1625.7026659356159,120,5,"In,Na,Nb,O,Si",Triclinic,P1,1,ok,
mp-2715300,Na3HfZrSi2PO12,ABCD2E3F12,4.4678,0.007855245729167848,3.7532689493651477,1640.0354557117275,120,6,"Hf,Na,O,P,Si,Zr",Triclinic,P1,1,ok,
mp-2715301,Na9Mg4Nb2(PO4)9,A2B4C9D9E36,1.6935000000000002,0.013730300981479537,2.894037250645343,4629.3085395628095,360,5,"Mg,Na,Nb,O,P",Triclinic,P1,1,ok,
mp-2715302,Na6Sc3NbSi2(PO6)4,AB2C3D4E6F24,2.4788,0.03947112204583192,2.857389627157249,1620.965579221489,120,6,"Na,Nb,O,P,Sc,Si",Triclinic,P1,1,ok,
mp-2715303,Na6LaTa3(SiO4)6,AB3C6D6E24,3.3563,0.05089975803125313,4.1031540316718065,1665.9640262403454,120,5,"La,Na,O,Si,Ta",Triclinic,P1,1,ok,
mp-2715304,Na6CaSi2Ge3(PO6)4,AB2C3D4E6F24,2.1338999999999997,0.12345605302083129,3.2398023704630394,984.0711471036317,80,6,"Ca,Ge,Na,O,P,Si",Triclinic,P1,1,ok,
mp-2715305,Na3YHfSi(PO6)2,ABCD2E3F12,4.4501,0.042837070249999165,3.6681314791021564,1119.7661709383021,80,6,"Hf,Na,O,P,Si,Y",Monoclinic,Cc,9,ok,
mp-2715306,Na6MgSi2Ge3(PO6)4,AB2C3D4E6F24,2.2966,0.09281293449305927,3.299568483608156,1425.5558045851162,120,6,"Ge,Mg,Na,O,P,Si",Triclinic,P1,1,ok,
mp-2715307,Na6CaHf3Si2(PO6)4,AB2C3D4E6F24,4.2252,0.020712260770830326,3.851027060399741,1652.5998121607506,120,6,"Ca,Hf,Na,O,P,Si",Triclinic,P1,1,ok,
mp-2715308,Na3MgTaSi(PO6)2,ABCD2E3F12,2.4483,0.07023590899999821,3.5927233557636,1028.3803835745953,80,6,"Mg,Na,O,P,Si,Ta",Monoclinic,Cc,9,ok,
mp-2715309,Na3ScTaSi2PO12,ABCD2E3F12,3.2202,0.05256200167499525,3.6006520660528905,3176.6483819365353,240,6,"Na,O,P,Sc,Si,Ta",Monoclinic,Cc,9,ok,
mp-2715310,Na3Ga2(PO4)3,A2B3C3D12,3.9149999999999996,0.030973526166666154,3.401540304126589,1444.979613484165,120,4,"Ga,Na,O,P",Monoclinic,Cc,9,ok,
mp-2715312,Na6TaAl3Si2(PO6)4,AB2C3D4E6F24,3.1924,0.043757529390626715,3.3488415595587084,1433.8375986224971,120,6,"Al,Na,O,P,Si,Ta",Triclinic,P1,1,ok,
mp-2715313,Na9Nb2Zn4(PO4)9,A2B4C9D9E36,1.9569999999999999,0.054874717930553985,3.246575216388112,3087.459965332536,240,5,"Na,Nb,O,P,Zn",Triclinic,P1,1,ok,
mp-2715314,Na3LaHfSi(PO6)2,ABCD2E3F12,4.3251,0.09853209560416509,3.7644071977528353,1179.3503192925787,80,6,"Hf,La,Na,O,P,Si",Monoclinic,Cc,9,ok,
mp-2715315,Na9Nb2Zn4(PO4)9,A2B4C9D9E36,1.8865,0.048261567180555076,3.2177849922847077,4672.626214495171,360,5,"Na,Nb,O,P,Zn",Triclinic,P1,1,ok,
mp-2715316,Na3NbSi3SnO12,ABC3D3E12,2.9239999999999995,0.026633120583337444,3.4608665999039827,1068.6875388673645,80,5,"Na,Nb,O,Si,Sn",Monoclinic,Cc,9,ok,
mp-2715317,Na3GaSiSn(PO6)2,ABCD2E3F12,3.0683999999999996,0.059518120333339475,3.558050940198178,1007.0024323428679,80,6,"Ga,Na,O,P,Si,Sn",Monoclinic,Cc,9,ok,
mp-2715318,Na3ScGa(PO4)3,ABC3D3E12,3.9576000000000002,0.023834288041659768,3.0761935042880686,1517.5885664916225,120,5,"Ga,Na,O,P,Sc",Triclinic,P1,1,ok,
mp-2715319,Na3HfTiSi2PO12,ABCD2E3F12,2.7965,0.020128376577776663,3.6624418464655184,1562.7601576356242,120,6,"Hf,Na,O,P,Si,Ti",Triclinic,P1,1,ok,
mp-2715320,Na6Hf3ZnSi2(PO6)4,AB2C3D4E6F24,4.101500000000001,0.025634975479162492,4.024097304850098,1612.8824554725302,120,6,"Hf,Na,O,P,Si,Zn",Triclinic,P1,1,ok,
mp-2715321,Na3YTaSi2PO12,ABCD2E3F12,3.0037000000000003,0.08743688149999507,3.6700786963058496,1677.5897259975968,120,6,"Na,O,P,Si,Ta,Y",Monoclinic,Cc,9,ok,
mp-2715322,Na6LaTa3(SiO4)6,AB3C6D6E24,3.7086,0.04380100636458728,4.12914876883902,1103.6507189204913,80,5,"La,Na,O,Si,Ta",Triclinic,P1,1,ok,
mp-2715323,Na6CaZr3Si2(PO6)4,AB2C3D4E6F24,3.6024000000000003,0.02403462043750082,3.0019630114251172,1685.57345839684,120,6,"Ca,Na,O,P,Si,Zr",Triclinic,P1,1,ok,
mp-2715324,Na3TaGaSi2PO12,ABCD2E3F12,3.1258,0.06351866104166604,3.9084007828093896,3052.789831327236,240,6,"Ga,Na,O,P,Si,Ta",Monoclinic,Cc,9,ok,
mp-2715325,Na6Ti3ZnSi2(PO6)4,AB2C3D4E6F24,2.1294999999999997,0.04782756606499916,3.007124074432499,1509.1677219097248,120,6,"Na,O,P,Si,Ti,Zn",Triclinic,P1,1,ok,
mp-2715326,Na3YSc(PO4)3,ABC3D3E12,4.5384,0.015287584770832474,2.8879070202051573,1682.7132202294868,120,5,"Na,O,P,Sc,Y",Triclinic,P1,1,ok,
mp-2715327,Na6ScNb3(SiO4)6,AB3C6D6E24,2.641,0.03703676756250207,3.113506339029949,1622.5819292325825,120,5,"Na,Nb,O,Sc,Si",Triclinic,P1,1,ok,
mp-2715328,Na3CaZr(PO4)3,ABC3D3E12,3.8093000000000004,0.031053638458330646,2.8996013148583493,1111.4207984555496,80,5,"Ca,Na,O,P,Zr",Monoclinic,Cc,9,ok,
mp-2715329,Na6Ta3Al(SiO4)6,AB3C6D6E24,3.6127000000000002,0.03442359129166839,4.054324918209875,1032.337064744484,80,5,"Al,Na,O,Si,Ta",Triclinic,P1,1,ok,
mp-2715330,Na3LaZrSi(PO6)2,ABCD2E3F12,3.4136999999999995,0.09212719895833654,3.2239317059227335,1795.9067249962886,120,6,"La,Na,O,P,Si,Zr",Monoclinic,Cc,9,ok,
mp-2715331,Na3AlGa(PO4)3,ABC3D3E12,4.3385,0.02798443458332578,3.2019890271047564,1402.0389066924054,120,5,"Al,Ga,Na,O,P",Triclinic,P1,1,ok,
mp-2715332,Na3TiInSi(PO6)2,ABCD2E3F12,2.2454,0.056585462291658395,3.266424960555946,1566.824779044888,120,6,"In,Na,O,P,Si,Ti",Monoclinic,Cc,9,ok,
mp-2715333,Na3NbSi3SnO12,ABC3D3E12,2.9360000000000004,0.0273717782916707,3.441796276386114,1611.9133928881893,120,5,"Na,Nb,O,Si,Sn",Monoclinic,Cc,9,ok,
mp-2715334,Na3ZrZn(PO4)3,ABC3D3E12,3.8941,0.04253418000000142,3.2177756370732187,1053.811717048785,80,5,"Na,O,P,Zn,Zr",Monoclinic,Cc,9,ok,
mp-2715335,Na3NbAlSi2PO12,ABCD2E3F12,2.5258,0.0718863292638865,3.065054055767235,1521.2592328542978,120,6,"Al,Na,Nb,O,P,Si",Monoclinic,Cc,9,ok,
mp-2715336,Na9Mg4Nb2(PO4)9,A2B4C9D9E36,2.0599,0.01906589650925561,2.928627781966721,3049.753981647642,240,5,"Mg,Na,Nb,O,P",Triclinic,P1,1,ok,
mp-2715337,Na3ScTiSi(PO6)2,ABCD2E3F12,2.2291,0.04618999310000227,2.836848159563325,1558.7239637134721,120,6,"Na,O,P,Sc,Si,Ti",Monoclinic,Cc,9,ok,
mp-2715338,Na9Mg4Ta2(PO4)9,A2B4C9D9E36,2.5305,0.01416383589814707,3.3021551507547713,4588.4420542741545,360,5,"Mg,Na,O,P,Ta",Triclinic,P1,1,ok,
mp-2715339,Na3ZrAlSi(PO6)2,ABCD2E3F12,4.1046,0.05769106631249876,3.0366175599639216,1026.3077638770344,80,6,"Al,Na,O,P,Si,Zr",Monoclinic,Cc,9,ok,
mp-2715340,Na3InSiGe(PO6)2,ABCD2E3F12,1.9993,0.12099607533332968,3.533368238426106,1012.2041087921555,80,6,"Ge,In,Na,O,P,Si",Monoclinic,Cc,9,ok,
mp-2715341,Na6TaAl3Si2(PO6)4,AB2C3D4E6F24,3.3522,0.046161166807292986,3.357249658065721,953.4977395140309,80,6,"Al,Na,O,P,Si,Ta",Triclinic,P1,1,ok,
mp-2715342,Na3HfGaSi(PO6)2,ABCD2E3F12,3.9648000000000003,0.05037250558333195,3.9004294560705004,1020.4091877998588,80,6,"Ga,Hf,Na,O,P,Si",Monoclinic,Cc,9,ok,
mp-2715343,Na9Ca2Ta4Si6(PO12)3,A2B3C4D6E9F36,2.9178,0.07423262569444766,3.7777288709439456,3249.7000645160274,240,6,"Ca,Na,O,P,Si,Ta",Triclinic,P1,1,ok,
mp-2715344,Na6MgSi2Sn3(PO6)4,AB2C3D4E6F24,2.3649999999999998,0.04418038400416524,3.4479391982436742,1563.8988997621336,120,6,"Mg,Na,O,P,Si,Sn",Triclinic,P1,1,ok,
mp-2715345,Na3ScTiSi(PO6)2,ABCD2E3F12,2.2984,0.047361648141669654,2.8806407240067102,1023.3517774655363,80,6,"Na,O,P,Sc,Si,Ti",Monoclinic,Cc,9,ok,
mp-2715346,Na6Ta3In(SiO4)6,AB3C6D6E24,3.7659,0.02066006208333704,4.177287815584015,1071.7819395980573,80,5,"In,Na,O,Si,Ta",Triclinic,P1,1,ok,
mp-2715347,Na6Ta3In(SiO4)6,AB3C6D6E24,3.4699,0.021591673208336992,4.169991178242956,1610.486010356177,120,5,"In,Na,O,Si,Ta",Triclinic,P1,1,ok,
mp-2715348,Na6CaSi2Sn3(PO6)4,AB2C3D4E6F24,2.0405000000000006,0.05678069177083511,3.3740463505522715,1621.436933101636,120,6,"Ca,Na,O,P,Si,Sn",Triclinic,P1,1,ok,
mp-2715349,Na3ZrNb(SiO4)3,ABC3D3E12,2.9646,0.030082546874991678,3.222427247099029,1091.1087922222562,80,5,"Na,Nb,O,Si,Zr",Monoclinic,Cc,9,ok,
mp-2715350,Na3Si2SnGePO12,ABCD2E3F12,2.9657,0.07373319383333055,3.6021108634074763,994.7380770165684,80,6,"Ge,Na,O,P,Si,Sn",Triclinic,P1,1,ok,
mp-2715351,Na3AlSiGe(PO6)2,ABCD2E3F12,2.8865,0.07986506769444457,3.2217207916126576,929.0272308143961,80,6,"Al,Ge,Na,O,P,Si",Monoclinic,Cc,9,ok,
mp-2715352,Na3ZnGe(PO4)3,ABC3D3E12,1.7086,0.09088098733333272,3.3866520650298977,964.8147415833797,80,5,"Ge,Na,O,P,Zn",Monoclinic,Cc,9,ok,
mp-2715353,Na6MgSi2Ge3(PO6)4,AB2C3D4E6F24,2.4376999999999995,0.10182205261805954,3.3117509020603477,946.87455740454,80,6,"Ge,Mg,Na,O,P,Si",Triclinic,P1,1,ok,
mp-2715354,Na6NbGa3Si2(PO6)4,AB2C3D4E6F24,2.5516999999999994,0.05586615869017031,3.3557370871990653,1490.543078107396,120,6,"Ga,Na,Nb,O,P,Si",Triclinic,P1,1,ok,
mp-2715355,Na3ZrScSi(PO6)2,ABCD2E3F12,4.096,0.026888691250000818,2.972551757890178,1632.886340603166,120,6,"Na,O,P,Sc,Si,Zr",Monoclinic,Cc,9,ok,
mp-2715356,Na9Mg4Ta2(PO4)9,A2B4C9D9E36,2.8192,0.02036429674536855,3.3163099488760706,3045.904996223544,240,5,"Mg,Na,O,P,Ta",Triclinic,P1,1,ok,
mp-2715357,Na3LaTiSi(PO6)2,ABCD2E3F12,1.8729,0.1448470699111093,3.1311578786884438,1711.157624339494,120,6,"La,Na,O,P,Si,Ti",Monoclinic,Cc,9,ok,
mp-2715358,Na6MgTi3Si2(PO6)4,AB2C3D4E6F24,2.5145000000000004,0.03674026173500078,2.8934117692961023,998.4729771798676,80,6,"Mg,Na,O,P,Si,Ti",Triclinic,P1,1,ok,
mp-2715359,Na3Y2(PO4)3,A2B3C3D12,4.6651,0.013126813249993319,3.0310925031226765,1165.1250830053234,80,4,"Na,O,P,Y",Monoclinic,Cc,9,ok,
mp-2715360,Na9Ca2Nb4Si6(PO12)3,A2B3C4D6E9F36,2.1564,0.08289890202777617,3.02765202221851,3282.1949404105876,240,6,"Ca,Na,Nb,O,P,Si",Triclinic,P1,1,ok,
mp-2715361,Na3TiGaSi(PO6)2,ABCD2E3F12,2.3465000000000003,0.04884221483333384,3.169037878024881,982.1326831477395,80,6,"Ga,Na,O,P,Si,Ti",Monoclinic,Cc,9,ok,
mp-2715362,Na3LaSc(PO4)3,ABC3D3E12,4.4424,0.05821560616666943,3.0854084984363177,1157.6375832794806,80,5,"La,Na,O,P,Sc",Triclinic,P1,1,ok,
mp-2715363,Na3YGa(PO4)3,ABC3D3E12,3.787,0.04568908749999778,3.2133545657603264,1059.3871130991154,80,5,"Ga,Na,O,P,Y",Triclinic,P1,1,ok,
mp-2715364,Na6La3TaSi2(PO6)4,AB2C3D4E6F24,3.6096000000000004,0.0985511713750018,3.519885513887097,1226.2484981235377,80,6,"La,Na,O,P,Si,Ta",Triclinic,P1,1,ok,
mp-2715365,Na9Ca4Nb2(PO4)9,A2B4C9D9E36,1.6585999999999999,0.03183701380555792,2.785348986162081,5035.631733590953,360,5,"Ca,Na,Nb,O,P",Triclinic,P1,1,ok,
mp-2715366,Na3LaIn(PO4)3,ABC3D3E12,3.2855,0.06529129916666765,3.3815398288061087,1790.228689348008,120,5,"In,La,Na,O,P",Triclinic,P1,1,ok,
mp-2715367,Na6Nb3In(SiO4)6,AB3C6D6E24,2.8804000000000003,0.03569241177083615,3.3317978694643373,1080.4867749095547,80,5,"In,Na,Nb,O,Si",Triclinic,P1,1,ok,
mp-2715368,Na9MgNb5(SiO4)9,AB5C9D9E36,2.1119000000000003,0.040238226041666714,3.1453542916298485,4828.988075065074,360,5,"Mg,Na,Nb,O,Si",Triclinic,P1,1,ok,
mp-2715369,Na3YSiSn(PO6)2,ABCD2E3F12,2.1199000000000003,0.06553440495833218,3.315484200640496,1678.6604372789072,120,6,"Na,O,P,Si,Sn,Y",Monoclinic,Cc,9,ok,
mp-2715370,Na6CaTi3Si2(PO6)4,AB2C3D4E6F24,2.5485999999999995,0.046543598586334056,2.851361239721487,1031.5693388789289,80,6,"Ca,Na,O,P,Si,Ti",Triclinic,P1,1,ok,
mp-2715371,Na3LaAl(PO4)3,ABC3D3E12,4.2444,0.0847016469687496,3.1874014988160777,1083.1381743912448,80,5,"Al,La,Na,O,P",Triclinic,P1,1,ok,
mp-2715372,Na9CaTa5(SiO4)9,AB5C9D9E36,3.3314000000000004,0.029725083138886887,4.074438183887152,3228.5709235793624,240,5,"Ca,Na,O,Si,Ta",Triclinic,P1,1,ok,
mp-2715373,Na9Nb5Zn(SiO4)9,AB5C9D9E36,2.0017,0.04937915273611626,3.218954468862285,4845.799250767829,360,5,"Na,Nb,O,Si,Zn",Triclinic,P1,1,ok,
mp-2715374,Na3HfMg(PO4)3,ABC3D3E12,4.808,0.00838405595832814,3.577250428247888,1033.627631429441,80,5,"Hf,Mg,Na,O,P",Monoclinic,Cc,9,ok,
mp-2715375,Na3TiSi2GePO12,ABCD2E3F12,2.8689,0.06656644357778063,3.204373011130023,971.3621184603548,80,6,"Ge,Na,O,P,Si,Ti",Triclinic,P1,1,ok,
mp-2715376,Na3InSiSn(PO6)2,ABCD2E3F12,1.5156999999999998,0.05901304633333648,3.624954500272805,1071.0462677914977,80,6,"In,Na,O,P,Si,Sn",Monoclinic,Cc,9,ok,
mp-2715377,Na3HfScSi(PO6)2,ABCD2E3F12,4.7360999999999995,0.019721093187501815,3.574638616604964,1067.3882295754547,80,6,"Hf,Na,O,P,Sc,Si",Monoclinic,Cc,9,ok,
mp-2715378,Na3NbSi3GeO12,ABC3D3E12,2.9431000000000003,0.05852578783333495,3.36602617567278,1007.8890336320651,80,5,"Ge,Na,Nb,O,Si",Monoclinic,Cc,9,ok,
mp-2715379,Na6Hf3MgSi2(PO6)4,AB2C3D4E6F24,4.5678,0.01550017860416375,3.93948689925359,1063.69716144697,80,6,"Hf,Mg,Na,O,P,Si",Triclinic,P1,1,ok,
mp-2715380,Na6Sc3TaSi2(PO6)4,AB2C3D4E6F24,3.3244999999999996,0.03348203948333239,3.1574226004710213,1605.8411954734852,120,6,"Na,O,P,Sc,Si,Ta",Triclinic,P1,1,ok,
mp-2715381,Na3YTaSi2PO12,ABCD2E3F12,3.1691000000000003,0.08350737966666166,3.6974641834367072,3330.3291169693844,240,6,"Na,O,P,Si,Ta,Y",Monoclinic,Cc,9,ok,
mp-2715382,Na9Ca4Ta2(PO4)9,A2B4C9D9E36,2.8405,0.03111554500555158,3.1621913197405753,3326.8802872166966,240,5,"Ca,Na,O,P,Ta",Triclinic,P1,1,ok,
mp-2715383,Na6NbIn3Si2(PO6)4,AB2C3D4E6F24,1.9066999999999998,0.04501899662500186,3.495775332630509,1082.4129567881243,80,6,"In,Na,Nb,O,P,Si",Triclinic,P1,1,ok,
mp-2715384,Na3ScAl(PO4)3,ABC3D3E12,4.6197,0.021443065734379374,2.864541238102951,1481.0584099422474,120,5,"Al,Na,O,P,Sc",Triclinic,P1,1,ok,
mp-2715385,Na3Si2SnGePO12,ABCD2E3F12,2.9739,0.07123036329166421,3.5925160957476203,1496.0921835706226,120,6,"Ge,Na,O,P,Si,Sn",Triclinic,P1,1,ok,
mp-2715386,Na3MgNbSi(PO6)2,ABCD2E3F12,1.9965000000000002,0.06323335048610712,2.9849336236786796,1562.7989829969515,120,6,"Mg,Na,Nb,O,P,Si",Monoclinic,Cc,9,ok,
mp-2715387,Na3YZrSi(PO6)2,ABCD2E3F12,3.7403000000000004,0.04435836679166538,3.0632263954827392,1727.4997057847365,120,6,"Na,O,P,Si,Y,Zr",Monoclinic,Cc,9,ok,
mp-2715388,Na3AlSiSn(PO6)2,ABCD2E3F12,3.3659999999999997,0.05595970277777429,3.345305152381598,1479.2688565769402,120,6,"Al,Na,O,P,Si,Sn",Monoclinic,Cc,9,ok,
mp-2715389,Na6LaNb3(SiO4)6,AB3C6D6E24,2.9042000000000003,0.05273418117708495,3.3259803528501175,1106.4286358419022,80,5,"La,Na,Nb,O,Si",Triclinic,P1,1,ok,
mp-2715390,Na9MgTa5(SiO4)9,AB5C9D9E36,3.2278000000000002,0.021647193624994898,4.1105167810689744,3174.745808017244,240,5,"Mg,Na,O,Si,Ta",Triclinic,P1,1,ok,
mp-2715391,Na9MgTa5(SiO4)9,AB5C9D9E36,3.0833000000000004,0.02251521680555335,4.104449287230453,4769.1584203817265,360,5,"Mg,Na,O,Si,Ta",Triclinic,P1,1,ok,
mp-2715392,Na6NbAl3Si2(PO6)4,AB2C3D4E6F24,2.4567000000000005,0.05033603786978702,3.0307129249562936,959.7534742157161,80,6,"Al,Na,Nb,O,P,Si",Triclinic,P1,1,ok,
mp-2715393,Na9Ta5Zn(SiO4)9,AB5C9D9E36,3.2198,0.030055574180558153,4.191329606230786,3178.6727274402815,240,5,"Na,O,Si,Ta,Zn",Triclinic,P1,1,ok,
mp-2715394,Na3CaGe(PO4)3,ABC3D3E12,1.3360000000000003,0.12215748241666624,2.999854551881582,1033.1298810442233,80,5,"Ca,Ge,Na,O,P",Monoclinic,Cc,9,ok,
mp-2715395,Na3HfZn(PO4)3,ABC3D3E12,4.418100000000001,0.04348361600000139,3.8262368674306564,1037.7204068397439,80,5,"Hf,Na,O,P,Zn",Monoclinic,Cc,9,ok,
